atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
1.1438002586364746,4.34047615271993e-06,7.877223652030807e-06,0.9948832988739014,77.36250830173958,0.0,0.002755699873057602,0.002774419439145332,0.0027678876649588346,0,0.369694322347641,77.36250856530387,0.0002827013656201416,-598435.2477363438,275.8207363157682,936.0,1144.0,0,0.0
1.1383106708526611,123.45597839355469,0.04118338227272034,1.2858067750930786,117.051497023087,5.460000005085021,14.725583328566133,14.72789831940262,14.727893829345703,0,-0.6163379959762096,128.16579505614936,1.509531711776674,-598439.505595507,277.36199408287297,902.2097778320312,1102.700927734375,0,168631.59375
1.1305173635482788,312.8843994140625,0.06631054729223251,1.3068279027938843,173.58531023515388,8.440000007860363,23.518560219441827,23.527102913282597,23.527095794677734,0,-0.8474544417113066,201.94123163761105,2.411403366371303,-598445.5866929934,278.3104201515283,883.9581298828125,1080.393310546875,0,168966.125
1.1191807985305786,605.6094970703125,0.09314143657684326,1.3286665678024292,256.42006596550345,11.380000010598451,32.87692835908406,32.89738126798536,32.89737319946289,0,-1.2807917352765799,311.84836302150507,3.371969468456541,-598454.1141932411,279.3407114464875,865.829833984375,1058.2364501953125,0,169456.0625
1.103410243988037,1036.7783203125,0.12318632006645203,1.3525444269180298,372.9069105311064,14.440000013448298,43.314037999817025,43.35004273302246,43.350032806396484,0,-1.4879730585962534,469.15454907680396,4.444414514349944,-598463.7076540162,280.51475840022874,846.9616088867188,1035.17529296875,0,170143.484375
1.0836005210876465,1607.411865234375,0.15532048046588898,1.3758825063705444,521.3802110865945,17.48000001627952,54.41497143437781,54.468333177225844,54.46832275390625,0,-3.157460145186633,673.3683365994366,5.586731193452522,-598473.6092453274,281.7907486953913,828.2166748046875,1012.2647705078125,0,171015.765625
1.0597552061080933,2324.16064453125,0.18951135873794556,1.4020113945007324,703.3902984142769,20.500000019092113,66.18985302244819,66.2285668874001,66.22856140136719,0,-2.3358050915412605,928.439444759977,6.800956557354652,-598469.1269258664,283.1835628644666,809.5950317382812,989.5050659179688,0,172077.8125
1.0317202806472778,3199.373779296875,0.22623373568058014,1.4268072843551636,922.1651842866559,23.520000021904707,78.73807082842283,78.75289422010339,78.75289154052734,0,-3.282596105709672,1240.9291578710545,8.098247617484049,-598453.7183296077,284.70652323727535,790.9734497070312,966.7453002929688,0,173342.078125
0.999993085861206,4225.27490234375,0.26517531275749207,1.4624309539794922,1176.276020572288,26.48000002466142,91.92703167874012,91.92718965740391,91.92719268798828,0,-1.0279861868475564,1611.2686759241624,9.466144924868274,-598421.9462839814,286.3512494117062,772.5984497070312,944.2869873046875,0,174790.921875
0.9640070796012878,5436.2802734375,0.30788230895996094,1.488734245300293,1473.3320472917985,29.500000027474016,106.1878250430558,106.2003091874184,106.20030975341797,0,-2.0581742557697,2054.527585083968,10.950072002943841,-598391.2446312406,288.1615874292134,754.1002197265625,921.677978515625,0,176454.796875
0.9229817986488342,6850.98095703125,0.3552562892436981,1.528493881225586,1824.1538080035243,32.58000003034249,121.76942711628791,121.84137093156652,121.84137725830078,0,-0.4425678619882092,2589.6800449988805,12.578688319011633,-598340.3817379395,290.19396266418755,735.1085815429688,898.4660034179688,0,178373.75
0.878269612789154,8439.4755859375,0.4069370925426483,1.5602062940597534,2222.3437661301577,35.64000003319234,138.47614409835364,138.6304905536602,138.63050842285156,0,-0.8665860472247005,3214.175900438917,14.332792135414593,-598292.0700949773,292.4118658327925,716.2403564453125,875.4049072265625,0,180485.859375
0.8292208313941956,10214.69140625,0.46434542536735535,1.6084810495376587,2679.7282257631887,38.74000003607944,156.69202180295756,156.96126063130507,156.96127319335938,0,-0.01227644830942154,3952.4112131980946,16.255783962312876,-598236.6687579994,294.8822821431685,697.1254272460938,852.042236328125,0,182819.34375
0.7756527066230774,12149.9072265625,0.5285024046897888,1.6523679494857788,3206.2025422906736,41.88000003900379,176.63005273944896,176.99776905553352,176.99778747558594,0,0.3083131732419133,4827.380231757299,18.373146279763887,-598188.023839409,297.637174679655,677.6405639648438,828.2273559570312,0,185376.40625
0.7214843034744263,14069.6875,0.5957646369934082,1.6926876306533813,3770.265927803237,44.92000004183501,197.01074091568793,197.4893804653596,197.48939514160156,0,0.7070168368518353,5792.5933507015,20.552959157554028,-598135.7400967265,300.519883071632,659.0189208984375,805.4675903320312,0,187958.3125
0.6640945076942444,16050.1376953125,0.6711382269859314,1.7505245208740234,4406.829910001601,47.98000004468486,219.19076656443696,219.85655115626577,219.8565673828125,0,0.11363733746111393,6918.038374867756,22.94505675690101,-598061.3041679394,303.7416251168197,640.1507568359375,782.4064331054688,0,190674.140625
0.604690432548523,17963.158203125,0.7543168067932129,1.7875117063522339,5113.618762947852,51.040000047534704,242.79530677269867,243.74725984210073,243.74728393554688,0,-1.2873128997161984,8205.936768915853,25.515834562855844,-597962.3343324416,307.27235662516813,621.282470703125,759.34521484375,0,193446.171875
0.5431925654411316,19639.162109375,0.845409095287323,1.8102465867996216,5904.4387504558545,54.140000050421804,267.3326740890662,268.90539406546526,268.9054260253906,0,-2.985616351623321,9669.350127430982,28.224543127953893,-597793.2980251664,311.1124022602759,602.1675415039062,735.9825439453125,0,196253.65625
