atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
0.0,0.0,0.0,0.00039742712397128344,125645.37892616296,30325.430246397387,-24.74470759413313,2007.509276139823,2007.5172119140625,0.0,3.77967768907547,146181.47676284902,1302.1695023500006,122381.10534474521,250.30981052344077,283.1562805175781,57.20124816894531,0.0,0.0
0.0,0.0,0.0,0.0003975863801315427,125577.87217045797,30328.17024639994,-24.530001440687318,2007.7324082121306,2007.7406005859375,0.0,-0.9608964920043945,146181.47674819746,1299.4295012523146,122381.10537895747,247.56980940473932,283.1562805175781,57.20124816894531,0.0,0.0
0.0,0.0,0.0,0.0003972002596128732,125509.42125926493,30331.05024640262,-23.050164296965306,2005.0226925625886,2005.03125,0.0,-15.7251558303833,142502.16213593923,1325.1154395411588,122096.80113783374,277.5112931133458,281.6007080078125,55.29999542236328,0.0,0.0
0.0,0.0,0.0,0.0003973437414970249,125441.9203996479,30333.99024640536,-22.86847137998992,2005.246133446723,2005.2550048828125,0.0,-13.968117713928223,142502.16215450247,1322.1754389835776,122096.80114693067,274.5712925260873,281.60009765625,55.299232482910156,0.0,0.0
0.0,0.0,0.0,0.0003974933351855725,125374.95648107934,30336.930246408097,-22.6848992072326,2005.4678055641928,2005.47705078125,0.0,4.675325393676758,142502.1621451869,1319.2354388593162,122096.80114573869,271.6312924130998,281.5990905761719,55.29800033569336,0.0,0.0
0.0,0.0,0.0,0.000397629220969975,125308.0850297847,30339.890246410854,-22.498193955570727,2005.6891800069632,2005.69873046875,0.0,-0.11090850830078125,142502.16206347803,1316.2754391462436,122096.80114010465,268.67129279373967,281.5979309082031,55.296600341796875,0.0,0.0
0.0,0.0,0.0,0.0003977756714448333,125242.66144963715,30342.830246413592,-22.312173396357544,2005.905769490491,2005.9156494140625,0.0,-10.279569625854492,142502.16203564813,1313.3554387620184,122096.8011536334,265.75129242485855,281.5962829589844,55.29460144042969,0.0,0.0
0.0,0.0,0.0,0.00039791641756892204,125177.34122779232,30345.75024641631,-22.123048512126804,2006.1220246777682,2006.13232421875,0.0,-4.881584167480469,142502.16202758474,1310.4154387678393,122096.80115780479,262.8112924348552,281.5946350097656,55.29256820678711,0.0,0.0
0.0,0.0,0.0,0.00039806528366170824,125110.3868309859,30348.81024641916,-21.925575041499933,2006.3436981507336,2006.3543701171875,0.0,-7.163835525512695,142502.1620173955,1307.3754390342303,122096.80115522037,259.7712927149514,281.5931091308594,55.29069900512695,0.0,0.0
0.0,0.0,0.0,0.0003982130147051066,125044.904791396,30351.790246421937,-21.72880613685549,2006.5605048241418,2006.571533203125,0.0,-13.410661697387695,142502.16218614532,1304.3754373758675,122096.80117512471,256.77129085417664,281.59185791015625,55.28916931152344,0.0,0.0
0.0,0.0,0.0,0.6373841762542725,124981.59237339022,30354.750246424694,-20.17521717490821,2005.8852272840186,2005.8966064453125,0.0,-19.10386085510254,141175.7572193743,1303.1342459956654,122244.43744208582,256.7945764785363,279.43267822265625,52.65017318725586,0.0,136718.265625
0.0,0.0,0.0,0.7962207794189453,124931.11830633588,30357.8702464276,-11.933443349295569,2004.8850348215049,2004.896728515625,0.0,-23.543254852294922,138139.8298728054,1235.5152554690387,123758.43639203347,190.80742070377346,267.72137451171875,38.336360931396484,0.0,139690.40625
0.0,0.0,0.0,0.8018881678581238,124909.60728954722,30360.91024643043,-2.1887373670717953,2005.5674508261377,2005.5791015625,0.0,-28.67013168334961,137858.14541708643,1082.3476482080553,124869.34521057853,36.75081174900197,256.3341979980469,24.418691635131836,0.0,139690.40625
