atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
1.1149269342422485,0.08688071370124817,0.0011078538373112679,0.9948253035545349,71.10060307348613,0.0,0.00022107535530853587,0.3969702580457853,0.397409051656723,10.832412242889404,1.729843020439148,71.10061836289242,551.6420346980046,-598428.1212578407,275.8209689353357,2900.0,2200.0,0.0,0.0
1.1149377822875977,3.3613041523494758e-06,8.26716404844774e-06,0.9946320652961731,71.098558128695,0.0,3.136544554572837e-05,0.0024707126122307087,0.0024555206764489412,10.034440755844116,54.486382246017456,71.09855821100064,3.2147740967047866e-06,-598435.3199720944,275.8160999277147,2900.0,2200.0,0.0,0.0
1.1149429082870483,4.062320385855855e-06,8.237881047534756e-06,0.9955846071243286,71.09886566514615,0.0,0.0007791486591468436,0.002686817233999058,0.002699452918022871,10.035548448562622,37.37162971496582,71.09886563790496,7.985812436572814e-05,-598435.2996718754,275.8161907422313,2900.0,2200.0,0.0,0.0
1.1149479150772095,0.05810905620455742,0.0007241983548738062,0.9959750175476074,71.09840401180554,0.0,-0.00020528473546961297,0.32279343184793297,0.3228565454483032,10.656347036361694,1.7019316852092743,71.09840411983896,551.6401557852787,-598429.5151197385,275.8200673722015,2899.617431640625,2200.0,74351.4765625,0.0
1.1149556636810303,37.07066345214844,0.021913234144449234,1.0509495735168457,71.07742639549542,1.820000001695007,-0.018126216910284258,8.154512678230526,8.15457534790039,26.25507354736328,1.5771141536533833,71.07744333252776,551.8361614356043,-598285.6519864824,275.91715133947116,2897.8896484375,2200.0,146964.796875,0.0
1.1149704456329346,208.18673706054688,0.053119346499443054,1.0857036113739014,71.00559859280474,4.660000004339963,-0.03552671130595735,19.32450717611285,19.324569702148438,48.63044548034668,1.5517982728779316,71.00566315941978,552.1316711877334,-598069.4627190095,276.0640127343422,2895.472900390625,2200.0,185186.515625,0.0
1.1149924993515015,560.87353515625,0.08791521191596985,1.1043891906738281,70.88219745852984,7.360000006854534,-0.0548665278660279,31.718354095386285,31.718416213989258,73.48024940490723,1.5433408850803971,70.88235316390637,552.4804318035323,-597814.4143247316,276.23739833194213,2892.769287109375,2200.0,205466.671875,0.0
1.1150213479995728,1126.85205078125,0.12518249452114105,1.1109203100204468,70.70947219396476,10.060000009369105,-0.0711035907898942,44.95792384290894,44.957984924316406,100.0398941040039,1.5241785924881697,70.7097305470379,552.8779204695425,-597524.1954277727,276.4353053089776,2889.833984375,2200.0,216644.109375,0.0
1.1150555610656738,1890.1163330078125,0.16257405281066895,1.1085009574890137,70.50222070270684,12.780000011902303,-0.08548915934223197,58.225141795541866,58.22520446777344,126.65711975097656,1.6723873056471348,70.50259552558418,553.3017128829126,-597215.0412636513,276.6464575292748,2886.78271484375,2200.0,222773.40625,0.0
1.1150926351547241,2920.136474609375,0.20244835317134857,1.1044703722000122,70.27903709246311,15.640000014565885,-0.09089718726791432,72.37035890290645,72.37042236328125,155.04211044311523,1.729686014354229,70.27946239872836,553.7825210609915,-596865.2159192503,276.8865778907508,2883.50390625,2200.0,226630.8125,0.0
1.1151260137557983,4060.46875,0.23912914097309113,1.0862982273101807,70.08640297572128,18.400000017136335,-0.0804823980100346,85.33767237267021,85.33773803710938,181.06879425048828,1.83648344501853,70.08673371828627,554.2506014775158,-596525.9460144667,277.1211499368309,2880.29052734375,2200.0,230188.375,0.0
1.1151515245437622,5314.056640625,0.27364176511764526,1.1104353666305542,69.9561434565112,21.24000001978129,-0.03139965010431968,97.62496100119245,97.6250228881836,205.76446533203125,1.2012987527996302,69.956194250728,554.7208792597526,-596188.1384820691,277.3588183995022,2876.92626953125,2200.0,234634.140625,0.0
1.1151586771011353,6640.95703125,0.30644917488098145,1.0626360177993774,69.96415322076064,24.140000022482127,0.03704554482330634,109.13441876879506,109.13448333740234,228.81501007080078,2.124104376649484,69.96422611817252,0.003829702575842475,-595857.1447983442,277.59396473539465,2873.44091796875,2200.0,240013.8125,0.0
1.11514413356781,7951.86572265625,0.335502028465271,1.0540175437927246,70.13349520775955,27.040000025182962,0.08454233648563422,119.4218419426025,119.42190551757812,249.4222412109375,2.4320778027176857,70.1338645350188,0.0087488083524363,-595549.4969554045,277.81103916627507,2869.849609375,2200.0,245811.5625,0.0
1.1146042346954346,8646.37109375,0.35140883922576904,1.8084907531738281,74.29973096156027,29.860000027809292,7.239696747519988,124.55792303627538,124.55799102783203,252.79920196533203,12.142965078353882,77.01312311005313,0.7495883686722777,-595398.0437612842,278.6610263601053,2866.251708984375,2200.0,249437.0625,0.0
1.1107265949249268,8892.7421875,0.3563080430030823,1.1218489408493042,102.9863848151872,32.7400000304915,13.888888315668572,126.54034571266104,126.54041290283203,260.3736572265625,8.31093943119049,112.97530984377954,1.4384137710192704,-595352.645599494,279.4059436719606,2862.609130859375,2200.0,249839.265625,0.0
1.106541633605957,9934.5400390625,0.37737464904785156,1.1241700649261475,133.82711531594396,35.62000003317371,9.839901764446656,133.99999030031626,134.00006103515625,273.7082290649414,9.254072487354279,138.84553203487303,1.0200160388200175,-595103.6774324056,279.1770544694123,2858.908935546875,2200.0,254158.53125,0.0
1.1028544902801514,11046.02734375,0.3985339403152466,0.9810053706169128,161.1475941593526,38.460000035818666,8.468259649849086,141.5333381796321,141.5334014892578,288.58019256591797,6.864437758922577,164.86783510970417,0.8786335446274052,-594855.3619624183,279.2248782460587,2855.169921875,2200.0,259103.484375,0.0
