atmospheric density,dyn. pressure,mach,G force,alt(sea),met,vert. speed,ground speed,air speed,intake flow,angle of attack(total),apoapsis alt.,apoapsis time,periapsis alt.,periapsis time,Liquid Fuel,Oxidizer,open cycle thrust,closed cycle thrust
0.0,0.0,0.0,0.0003513299161568284,138672.53269188455,4457.064820821863,-71.5629405552293,1850.706908583911,1850.731689453125,0.0,-0.7667698860168457,142269.27806305187,1721.6592739311527,-8080.273856028914,810.8128434091705,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003517933073453605,138454.68943503685,4460.064820824657,-73.66525651834488,1851.4618462117753,1851.4862060546875,0.0,-1.331228256225586,142269.27806482406,1718.6592740069646,-8080.273846076219,807.8128434729754,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.00035226959153078496,138229.029678309,4463.084820827469,-75.77761950437524,1852.244013145795,1852.26806640625,0.0,2.36751651763916,142269.2780582013,1715.6392741045652,-8080.273859685287,804.7928435912943,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.00035277014831081033,138001.6686487001,4466.024820830207,-77.84403312026392,1853.032223437664,1853.055908203125,0.0,14.646928787231445,142269.27805411816,1712.6792744306265,-8080.27371286822,801.8328437711898,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003532412520144135,137777.78076672542,4468.864820832852,-79.82285931674068,1853.808537437566,1853.831787109375,0.0,27.747989654541016,142269.27804805222,1709.8392744819655,-8080.2737345848,798.9928438509792,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.00035375586594454944,137536.8199411747,4471.844820835628,-81.89510338818998,1854.6442116130775,1854.6671142578125,0.0,44.386850357055664,142269.27804415557,1706.8592743177082,-8080.273886529612,796.0128438463105,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.00035428020055405796,137286.33120174787,4474.86482083844,-83.99072761645516,1855.5131075322513,1855.53564453125,0.0,57.45573425292969,142269.27807011595,1703.839273680459,-8080.274158094311,792.9928434605715,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003548411768861115,137029.5205780532,4477.884820841253,-86.08176217217189,1856.404122604419,1856.42626953125,0.0,42.67466974258423,142269.27809415828,1700.8192734722197,-8080.274194235215,789.9728432647216,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003553803253453225,136780.5001833965,4480.764820843935,-88.05766825670436,1857.26829339313,1857.2901611328125,0.0,20.646819591522217,142269.27810874267,1697.9592734911716,-8080.274180856184,787.1128432550377,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003560095210559666,136487.9618665859,4484.024820846971,-90.31839792639882,1858.283716414317,1858.30517578125,0.0,-10.927226066589355,142269.27812148305,1694.6792735387921,-8080.274169917568,783.8328432784097,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003565917431842536,136215.75901133323,4487.024820849765,-92.36727245312578,1859.228780395467,1859.2498779296875,0.0,-14.60101592540741,142269.27813319862,1691.6992734999376,-8080.274207635084,780.8528432661826,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.0003572014975361526,135935.56951498298,4490.00482085254,-94.424883135871,1860.2018028644354,1860.2225341796875,0.0,-1.259575605392456,142269.2781355559,1688.6992736185193,-8080.274191461969,777.8528433657882,236.2781524658203,0.0,0.0,0.0
0.0,0.0,0.0,0.00035783147905021906,135643.42502270802,4493.06482085539,-96.51833258384812,1861.216590777779,1861.2369384765625,0.0,11.051902294158936,142269.27812212228,1685.6392738227069,-8080.274215919897,774.7928436087784,236.2781524658203,0.0,0.0,0.0
